country,league_code,season,season_start,club,squad_size,avg_age,foreign_players,avg_market_value_m,squad_market_value_m
England,GB1,2024-2025,2024,Leicester City,40,25.3,24,6.33,253.35
England,GB1,2025-2026,2025,Manchester City,27,26.1,19,48.69,1310.0
England,GB1,2025-2026,2025,Arsenal FC,25,26.2,17,49.16,1230.0
England,GB1,2025-2026,2025,Chelsea FC,31,23.6,21,37.55,1160.0
England,GB1,2025-2026,2025,Liverpool FC,28,26.0,21,36.59,1020.0
England,GB1,2025-2026,2025,Tottenham Hotspur,28,25.9,22,28.66,802.5
England,GB1,2025-2026,2025,Manchester United,24,26.6,18,31.13,747.15
England,GB1,2025-2026,2025,Newcastle United,26,28.1,12,27.24,708.25
England,GB1,2025-2026,2025,Nottingham Forest,29,26.6,22,19.59,568.0
England,GB1,2025-2026,2025,Aston Villa,25,28.2,17,21.9,547.5
England,GB1,2025-2026,2025,Crystal Palace,28,26.4,19,19.33,541.3
England,GB1,2025-2026,2025,AFC Bournemouth,26,25.5,20,19.5,507.1
England,GB1,2025-2026,2025,Brighton & Hove Albion,26,27.6,19,19.0,494.0
England,GB1,2025-2026,2025,Brentford FC,26,25.4,20,18.09,470.4
England,GB1,2025-2026,2025,Everton FC,25,26.7,13,18.02,450.45
England,GB1,2025-2026,2025,Fulham FC,24,28.2,20,16.12,386.95
England,GB1,2025-2026,2025,Sunderland AFC,28,25.1,23,13.64,381.95
England,GB1,2025-2026,2025,West Ham United,24,26.6,17,15.12,362.95
England,GB1,2025-2026,2025,Leeds United,26,27.2,20,13.31,346.03
England,GB1,2025-2026,2025,Wolverhampton Wanderers,23,26.3,19,12.05,277.1
England,GB1,2025-2026,2025,Burnley FC,29,27.7,21,8.71,252.65
Italy,IT1,2006-2007,2006,AC Milan,43,27.5,16,6.38,274.35
Italy,IT1,2006-2007,2006,Inter Milan,58,24.4,31,4.61,267.23
Italy,IT1,2006-2007,2006,AS Roma,40,25.2,17,5.52,220.65
Italy,IT1,2006-2007,2006,ACF Fiorentina,38,24.6,15,4.2,159.6
Italy,IT1,2006-2007,2006,US Palermo,51,24.4,8,2.5,127.28
Italy,IT1,2006-2007,2006,SS Lazio,34,27.2,10,3.1,105.35
Italy,IT1,2006-2007,2006,Udinese Calcio,52,22.5,25,2.01,104.58
Italy,IT1,2006-2007,2006,Chievo Verona,54,25.4,9,1.55,83.5
Italy,IT1,2006-2007,2006,UC Sampdoria,42,24.9,9,1.65,69.45
Italy,IT1,2006-2007,2006,AS Livorno,34,28.4,11,2.01,68.33
Italy,IT1,2006-2007,2006,Torino FC,37,29.4,7,1.5,55.55
Italy,IT1,2006-2007,2006,Atalanta BC,40,26.0,8,1.34,53.48
Italy,IT1,2006-2007,2006,Reggina Calcio,44,24.5,7,1.14,50.1
Italy,IT1,2006-2007,2006,Parma FC,39,24.5,8,1.2,46.9
Italy,IT1,2006-2007,2006,AC Siena,39,26.6,12,1.18,46.08
Italy,IT1,2006-2007,2006,Cagliari Calcio,35,25.4,5,1.29,45.15
Italy,IT1,2006-2007,2006,FC Empoli,36,24.6,2,1.23,44.3
Italy,IT1,2006-2007,2006,FC Messina Peloro,46,27.0,12,0.882,40.58
Italy,IT1,2006-2007,2006,Calcio Catania,36,27.7,6,1.07,38.6
Italy,IT1,2006-2007,2006,Ascoli Calcio 1898,47,26.4,9,0.549,25.8
Italy,IT1,2007-2008,2007,Inter Milan,48,26.0,31,6.46,310.0
Italy,IT1,2007-2008,2007,AC Milan,41,27.6,18,6.81,279.4
Italy,IT1,2007-2008,2007,AS Roma,37,26.3,19,6.61,244.4
Italy,IT1,2007-2008,2007,Juventus FC,38,25.8,14,6.23,236.85
Italy,IT1,2007-2008,2007,ACF Fiorentina,46,23.8,16,3.73,171.35
Italy,IT1,2007-2008,2007,Udinese Calcio,49,23.2,24,2.35,115.05
Italy,IT1,2007-2008,2007,SS Lazio,40,26.5,15,2.77,110.8
Italy,IT1,2007-2008,2007,US Palermo,43,24.2,6,2.44,104.8
Italy,IT1,2007-2008,2007,SSC Napoli,30,27.2,9,2.57,76.95
Italy,IT1,2007-2008,2007,UC Sampdoria,41,24.8,8,1.85,75.7
Italy,IT1,2007-2008,2007,Genoa CFC,45,25.3,17,1.41,63.25
Italy,IT1,2007-2008,2007,Torino FC,40,25.8,8,1.5,60.05
Italy,IT1,2007-2008,2007,Calcio Catania,40,27.4,11,1.46,58.4
Italy,IT1,2007-2008,2007,Atalanta BC,38,26.0,10,1.44,54.8
Italy,IT1,2007-2008,2007,Parma FC,41,25.9,7,1.28,52.5
Italy,IT1,2007-2008,2007,FC Empoli,38,24.7,3,1.3,49.5
Italy,IT1,2007-2008,2007,AS Livorno,36,27.3,10,1.34,48.35
Italy,IT1,2007-2008,2007,Reggina Calcio,45,23.7,15,0.983,44.23
Italy,IT1,2007-2008,2007,AC Siena,42,26.4,18,1.02,42.8
Italy,IT1,2007-2008,2007,Cagliari Calcio,42,25.0,11,0.981,41.2
Italy,IT1,2008-2009,2008,Inter Milan,32,28.5,25,10.25,327.9
Italy,IT1,2008-2009,2008,AC Milan,35,28.1,19,9.13,319.4
Italy,IT1,2008-2009,2008,AS Roma,40,26.3,18,6.67,266.8
Italy,IT1,2008-2009,2008,Juventus FC,34,27.1,14,7.55,256.85
Italy,IT1,2008-2009,2008,ACF Fiorentina,38,25.5,18,5.19,197.1
Italy,IT1,2008-2009,2008,Udinese Calcio,37,24.1,20,3.37,124.65
Italy,IT1,2008-2009,2008,SS Lazio,37,25.9,17,2.96,109.65
Italy,IT1,2008-2009,2008,US Palermo,47,24.4,11,2.26,106.35
Italy,IT1,2008-2009,2008,SSC Napoli,31,27.4,10,3.27,101.5
Italy,IT1,2008-2009,2008,UC Sampdoria,47,24.0,12,2.01,94.3
Italy,IT1,2008-2009,2008,Genoa CFC,47,23.6,15,1.95,91.7
Italy,IT1,2008-2009,2008,Torino FC,35,27.7,4,1.85,64.9
Italy,IT1,2008-2009,2008,Atalanta BC,36,25.4,7,1.78,64.2
Italy,IT1,2008-2009,2008,Calcio Catania,37,26.8,12,1.35,49.9
Italy,IT1,2008-2009,2008,US Lecce,43,25.5,21,1.06,45.78
Italy,IT1,2008-2009,2008,Cagliari Calcio,36,24.6,6,1.27,45.68
Italy,IT1,2008-2009,2008,AC Siena,40,25.6,17,1.13,45.3
Italy,IT1,2008-2009,2008,Bologna FC 1909,33,29.1,7,1.22,40.3
Italy,IT1,2008-2009,2008,Chievo Verona,38,27.5,11,1.01,38.25
Italy,IT1,2008-2009,2008,Reggina Calcio,42,24.7,13,0.854,35.85
Italy,IT1,2009-2010,2009,Inter Milan,47,25.4,31,8.44,396.5
Italy,IT1,2009-2010,2009,Juventus FC,44,26.0,14,6.21,273.1
Italy,IT1,2009-2010,2009,AC Milan,41,27.3,16,6.25,256.45
Italy,IT1,2009-2010,2009,AS Roma,45,25.8,20,5.45,245.15
Italy,IT1,2009-2010,2009,ACF Fiorentina,46,24.5,22,4.55,209.3
Italy,IT1,2009-2010,2009,SSC Napoli,34,27.1,12,4.28,145.63
Italy,IT1,2009-2010,2009,SS Lazio,62,25.2,23,2.28,141.1
Italy,IT1,2009-2010,2009,Genoa CFC,47,24.6,17,2.89,135.85
Italy,IT1,2009-2010,2009,Udinese Calcio,49,23.9,30,2.77,135.58
Italy,IT1,2009-2010,2009,US Palermo,41,24.7,16,2.93,119.95
Italy,IT1,2009-2010,2009,UC Sampdoria,37,25.6,6,3.05,112.7
Italy,IT1,2009-2010,2009,Parma FC,51,25.0,16,1.62,82.83
Italy,IT1,2009-2010,2009,Cagliari Calcio,35,24.7,7,2.05,71.8
Italy,IT1,2009-2010,2009,AS Bari,43,27.0,14,1.61,69.3
Italy,IT1,2009-2010,2009,Calcio Catania,36,26.0,16,1.75,63.05
Italy,IT1,2009-2010,2009,Atalanta BC,39,26.6,13,1.59,62.05
Italy,IT1,2009-2010,2009,Bologna FC 1909,38,28.1,9,1.4,53.1
Italy,IT1,2009-2010,2009,AS Livorno,40,26.1,10,1.17,46.8
Italy,IT1,2009-2010,2009,AC Siena,40,25.7,18,1.15,45.83
Italy,IT1,2009-2010,2009,Chievo Verona,39,27.2,13,1.06,41.28
Italy,IT1,2011-2012,2011,Inter Milan,48,26.0,28,6.31,303.05
Italy,IT1,2011-2012,2011,AC Milan,45,26.8,21,6.08,273.53
Italy,IT1,2011-2012,2011,Juventus FC,34,28.2,12,7.71,262.28
Italy,IT1,2011-2012,2011,SSC Napoli,29,28.7,15,7.06,204.75
Italy,IT1,2011-2012,2011,AS Roma,39,25.9,18,4.43,172.78
Italy,IT1,2011-2012,2011,Udinese Calcio,49,23.9,25,2.86,140.13
Italy,IT1,2011-2012,2011,ACF Fiorentina,40,25.1,21,3.27,130.83
Italy,IT1,2011-2012,2011,US Palermo,46,25.0,25,2.59,119.05
Italy,IT1,2011-2012,2011,SS Lazio,52,25.7,22,2.19,113.63
Italy,IT1,2011-2012,2011,Genoa CFC,39,26.2,21,2.67,104.3
Italy,IT1,2011-2012,2011,Parma FC,43,25.7,12,1.92,82.35
Italy,IT1,2011-2012,2011,Cagliari Calcio,33,25.2,12,2.17,71.65
Italy,IT1,2011-2012,2011,Atalanta BC,36,27.8,5,1.88,67.58
Italy,IT1,2011-2012,2011,Bologna FC 1909,41,25.3,18,1.56,63.9
Italy,IT1,2011-2012,2011,Calcio Catania,39,26.9,21,1.52,59.25
Italy,IT1,2011-2012,2011,Chievo Verona,40,26.6,20,1.12,44.8
Italy,IT1,2011-2012,2011,AC Siena,37,27.3,10,1.06,39.33
Italy,IT1,2011-2012,2011,AC Cesena,45,25.7,21,0.867,39.03
Italy,IT1,2011-2012,2011,US Lecce,43,26.1,17,0.894,38.43
Italy,IT1,2011-2012,2011,Novara Calcio 1908,38,27.3,13,0.748,28.43
Italy,IT1,2012-2013,2012,Juventus FC,40,26.8,17,8.45,337.9
Italy,IT1,2012-2013,2012,Inter Milan,55,24.8,33,4.41,242.8
Italy,IT1,2012-2013,2012,AC Milan,42,26.0,22,5.68,238.53
Italy,IT1,2012-2013,2012,SSC Napoli,41,26.7,18,5.79,237.25
Italy,IT1,2012-2013,2012,ACF Fiorentina,42,25.7,25,5.09,213.65
Italy,IT1,2012-2013,2012,AS Roma,37,25.0,22,4.69,173.4
Italy,IT1,2012-2013,2012,SS Lazio,55,25.4,29,2.61,143.28
Italy,IT1,2012-2013,2012,Udinese Calcio,48,23.8,23,2.52,121.0
Italy,IT1,2012-2013,2012,Genoa CFC,46,26.9,23,2.14,98.5
Italy,IT1,2012-2013,2012,UC Sampdoria,37,25.7,17,2.32,85.93
Italy,IT1,2012-2013,2012,Parma FC,42,26.1,18,2.04,85.78
Italy,IT1,2012-2013,2012,US Palermo,52,25.7,29,1.56,80.95
Italy,IT1,2012-2013,2012,Bologna FC 1909,49,25.0,18,1.6,78.55
Italy,IT1,2012-2013,2012,Calcio Catania,38,26.0,22,2.01,76.48
Italy,IT1,2012-2013,2012,Cagliari Calcio,34,24.5,12,2.25,76.38
Italy,IT1,2012-2013,2012,Atalanta BC,43,28.1,12,1.72,74.1
Italy,IT1,2012-2013,2012,Torino FC,38,26.3,18,1.62,61.6
Italy,IT1,2012-2013,2012,Chievo Verona,46,27.3,26,1.2,55.1
Italy,IT1,2012-2013,2012,Delfino Pescara 1936,52,25.0,15,0.919,47.8
Italy,IT1,2012-2013,2012,AC Siena,48,27.7,17,0.989,47.48
Italy,IT1,2013-2014,2013,Juventus FC,48,26.0,20,8.16,391.45
Italy,IT1,2013-2014,2013,Inter Milan,63,24.7,36,4.65,292.65
Italy,IT1,2013-2014,2013,SSC Napoli,36,27.3,25,7.68,276.6
Italy,IT1,2013-2014,2013,AC Milan,47,25.8,22,5.62,263.95
Italy,IT1,2013-2014,2013,ACF Fiorentina,56,25.8,34,4.45,249.13
Italy,IT1,2013-2014,2013,AS Roma,59,24.3,30,4.18,246.4
Italy,IT1,2013-2014,2013,SS Lazio,54,25.5,33,3.02,162.95
Italy,IT1,2013-2014,2013,Udinese Calcio,63,24.2,41,1.97,123.95
Italy,IT1,2013-2014,2013,Genoa CFC,66,24.9,33,1.55,102.1
Italy,IT1,2013-2014,2013,Parma FC,48,25.6,22,1.87,89.78
Italy,IT1,2013-2014,2013,US Sassuolo,56,25.4,12,1.57,87.85
Italy,IT1,2013-2014,2013,Cagliari Calcio,36,25.4,15,2.39,86.2
Italy,IT1,2013-2014,2013,UC Sampdoria,58,24.9,19,1.44,83.48
Italy,IT1,2013-2014,2013,Torino FC,43,26.0,20,1.87,80.25
Italy,IT1,2013-2014,2013,Calcio Catania,54,24.8,28,1.46,78.98
Italy,IT1,2013-2014,2013,Atalanta BC,62,25.4,14,1.19,73.93
Italy,IT1,2013-2014,2013,AS Livorno,48,25.3,14,1.48,71.18
Italy,IT1,2013-2014,2013,Bologna FC 1909,64,25.1,26,1.09,69.83
Italy,IT1,2013-2014,2013,Chievo Verona,72,25.4,35,0.959,69.08
Italy,IT1,2013-2014,2013,Hellas Verona,54,25.9,22,1.24,67.13
Italy,IT1,2014-2015,2014,Juventus FC,35,27.4,13,9.4,329.0
Italy,IT1,2014-2015,2014,AS Roma,43,26.3,25,6.44,276.78
Italy,IT1,2014-2015,2014,SSC Napoli,34,27.2,23,7.71,262.18
Italy,IT1,2014-2015,2014,Inter Milan,44,25.0,32,5.93,260.7
Italy,IT1,2014-2015,2014,AC Milan,47,25.7,19,5.02,236.13
Italy,IT1,2014-2015,2014,ACF Fiorentina,49,26.4,30,4.41,216.13
Italy,IT1,2014-2015,2014,SS Lazio,36,26.8,27,4.65,167.55
Italy,IT1,2014-2015,2014,UC Sampdoria,41,26.1,20,3.23,132.23
Italy,IT1,2014-2015,2014,Genoa CFC,48,25.6,21,2.44,117.33
Italy,IT1,2014-2015,2014,Udinese Calcio,50,24.4,36,2.14,107.18
Italy,IT1,2014-2015,2014,US Palermo,40,25.3,22,2.32,92.6
Italy,IT1,2014-2015,2014,US Sassuolo,41,26.8,8,2.22,91.03
Italy,IT1,2014-2015,2014,Atalanta BC,42,27.3,16,1.99,83.48
Italy,IT1,2014-2015,2014,Torino FC,45,26.5,21,1.84,82.58
Italy,IT1,2014-2015,2014,Cagliari Calcio,36,24.9,14,2.05,73.8
Italy,IT1,2014-2015,2014,Parma FC,55,25.6,24,1.2,65.95
Italy,IT1,2014-2015,2014,Chievo Verona,40,28.0,23,1.55,61.85
Italy,IT1,2014-2015,2014,FC Empoli,40,24.3,13,1.35,54.03
Italy,IT1,2014-2015,2014,Hellas Verona,38,26.9,23,1.09,41.4
Italy,IT1,2014-2015,2014,AC Cesena,37,26.5,10,0.923,34.15
Italy,IT1,2015-2016,2015,Juventus FC,38,25.9,22,11.58,440.0
Italy,IT1,2015-2016,2015,AS Roma,48,25.2,34,6.94,332.9
Italy,IT1,2015-2016,2015,SSC Napoli,34,26.5,22,9.47,321.93
Italy,IT1,2015-2016,2015,Inter Milan,42,25.7,30,7.01,294.28
Italy,IT1,2015-2016,2015,AC Milan,42,26.1,16,5.09,213.83
Italy,IT1,2015-2016,2015,ACF Fiorentina,39,26.6,29,4.89,190.53
Italy,IT1,2015-2016,2015,SS Lazio,38,26.2,26,4.61,175.3
Italy,IT1,2015-2016,2015,UC Sampdoria,43,26.5,22,2.94,126.53
Italy,IT1,2015-2016,2015,Genoa CFC,47,24.8,27,2.5,117.55
Italy,IT1,2015-2016,2015,US Sassuolo,39,25.1,5,2.49,97.0
Italy,IT1,2015-2016,2015,Udinese Calcio,43,26.8,31,2.16,93.0
Italy,IT1,2015-2016,2015,Torino FC,39,26.1,17,2.3,89.83
Italy,IT1,2015-2016,2015,Atalanta BC,44,27.2,15,1.78,78.45
Italy,IT1,2015-2016,2015,Bologna FC 1909,42,26.3,17,1.79,75.23
Italy,IT1,2015-2016,2015,FC Empoli,38,24.6,16,1.96,74.6
Italy,IT1,2015-2016,2015,US Palermo,40,24.9,21,1.72,68.68
Italy,IT1,2015-2016,2015,Carpi FC 1909,41,26.4,18,1.27,52.05
Italy,IT1,2015-2016,2015,Chievo Verona,40,28.0,17,1.24,49.78
Italy,IT1,2015-2016,2015,Hellas Verona,43,26.1,20,1.11,47.8
Italy,IT1,2015-2016,2015,Frosinone Calcio,35,26.5,10,1.09,38.3
Italy,IT1,2016-2017,2016,Juventus FC,38,26.6,20,13.08,497.18
Italy,IT1,2016-2017,2016,SSC Napoli,37,26.2,22,10.47,387.3
Italy,IT1,2016-2017,2016,AS Roma,47,24.2,25,7.55,354.68
Italy,IT1,2016-2017,2016,Inter Milan,41,25.9,29,8.01,328.3
Italy,IT1,2016-2017,2016,AC Milan,42,25.3,21,6.06,254.33
Italy,IT1,2016-2017,2016,SS Lazio,46,24.2,33,4.92,226.45
Italy,IT1,2016-2017,2016,ACF Fiorentina,42,24.8,30,5.17,217.08
Italy,IT1,2016-2017,2016,Torino FC,51,24.7,24,3.18,162.35
Italy,IT1,2016-2017,2016,Atalanta BC,44,25.9,16,3.68,161.7
Italy,IT1,2016-2017,2016,US Sassuolo,48,25.0,7,3.03,145.25
Italy,IT1,2016-2017,2016,UC Sampdoria,42,25.3,28,2.8,117.58
Italy,IT1,2016-2017,2016,Genoa CFC,44,26.3,23,2.46,108.18
Italy,IT1,2016-2017,2016,Udinese Calcio,44,25.0,34,2.32,101.95
Italy,IT1,2016-2017,2016,Bologna FC 1909,48,25.2,22,1.98,95.0
Italy,IT1,2016-2017,2016,Cagliari Calcio,46,25.2,17,1.33,61.08
Italy,IT1,2016-2017,2016,FC Empoli,42,25.0,17,1.32,55.45
Italy,IT1,2016-2017,2016,Delfino Pescara 1936,50,25.2,19,0.962,48.1
Italy,IT1,2016-2017,2016,Chievo Verona,44,26.8,20,1.04,45.88
Italy,IT1,2016-2017,2016,US Palermo,39,24.8,23,1.05,41.1
Italy,IT1,2016-2017,2016,FC Crotone,37,25.5,12,0.992,36.7
Italy,IT1,2017-2018,2017,Juventus FC,33,26.9,17,19.79,653.15
Italy,IT1,2017-2018,2017,SSC Napoli,40,25.6,24,12.61,504.25
Italy,IT1,2017-2018,2017,Inter Milan,34,26.5,22,14.33,487.28
Italy,IT1,2017-2018,2017,AS Roma,47,24.1,27,9.98,469.1
Italy,IT1,2017-2018,2017,SS Lazio,44,25.3,28,9.29,408.78
Italy,IT1,2017-2018,2017,AC Milan,42,25.0,17,9.69,407.05
Italy,IT1,2017-2018,2017,ACF Fiorentina,41,24.4,26,5.79,237.33
Italy,IT1,2017-2018,2017,Atalanta BC,37,24.0,17,5.62,207.95
Italy,IT1,2017-2018,2017,UC Sampdoria,39,25.1,25,4.88,190.45
Italy,IT1,2017-2018,2017,Torino FC,51,24.2,23,3.44,175.53
Italy,IT1,2017-2018,2017,Genoa CFC,44,26.5,25,3.07,135.13
Italy,IT1,2017-2018,2017,US Sassuolo,39,25.5,7,3.25,126.78
Italy,IT1,2017-2018,2017,Udinese Calcio,46,24.4,35,2.35,108.03
Italy,IT1,2017-2018,2017,Bologna FC 1909,41,25.8,24,2.53,103.55
Italy,IT1,2017-2018,2017,Cagliari Calcio,41,25.8,13,2.4,98.58
Italy,IT1,2017-2018,2017,SPAL 2013,42,25.9,13,1.51,63.55
Italy,IT1,2017-2018,2017,Benevento Calcio,48,25.5,21,1.2,57.83
Italy,IT1,2017-2018,2017,Hellas Verona,41,26.0,18,1.38,56.5
Italy,IT1,2017-2018,2017,Chievo Verona,36,28.0,16,1.53,55.23
Italy,IT1,2017-2018,2017,FC Crotone,40,24.5,19,1.2,47.88
Italy,IT1,2018-2019,2018,Juventus FC,59,25.4,26,14.76,871.05
Italy,IT1,2018-2019,2018,SSC Napoli,54,24.8,27,11.98,646.8
Italy,IT1,2018-2019,2018,Inter Milan,60,24.5,30,10.3,617.93
Italy,IT1,2018-2019,2018,AC Milan,45,24.9,22,12.86,578.48
Italy,IT1,2018-2019,2018,AS Roma,57,24.2,28,8.05,459.05
Italy,IT1,2018-2019,2018,Atalanta BC,88,23.2,29,4.18,367.68
Italy,IT1,2018-2019,2018,ACF Fiorentina,56,23.4,36,5.63,315.33
Italy,IT1,2018-2019,2018,SS Lazio,57,24.9,33,5.11,291.15
Italy,IT1,2018-2019,2018,US Sassuolo,59,24.4,15,4.1,242.05
Italy,IT1,2018-2019,2018,Torino FC,62,24.2,29,3.86,239.23
Italy,IT1,2018-2019,2018,UC Sampdoria,59,24.0,31,3.67,216.75
Italy,IT1,2018-2019,2018,Udinese Calcio,56,25.2,41,3.59,201.2
Italy,IT1,2018-2019,2018,Genoa CFC,69,24.3,35,2.78,191.73
Italy,IT1,2018-2019,2018,Cagliari Calcio,49,26.4,18,3.17,155.38
Italy,IT1,2018-2019,2018,Bologna FC 1909,48,25.4,28,2.49,119.68
Italy,IT1,2018-2019,2018,FC Empoli,59,24.6,24,1.79,105.6
Italy,IT1,2018-2019,2018,SPAL,51,25.8,20,1.91,97.4
Italy,IT1,2018-2019,2018,Parma Calcio 1913,70,26.1,19,1.37,95.75
Italy,IT1,2018-2019,2018,Chievo Verona,68,25.2,32,0.804,54.7
Italy,IT1,2018-2019,2018,Frosinone Calcio,44,26.2,10,1.24,54.53
Italy,IT1,2019-2020,2019,Juventus FC,38,27.2,23,17.42,661.88
Italy,IT1,2019-2020,2019,Inter Milan,34,27.3,19,17.83,606.05
Italy,IT1,2019-2020,2019,SSC Napoli,33,27.3,24,16.61,548.28
Italy,IT1,2019-2020,2019,AC Milan,37,25.7,22,10.93,404.33
Italy,IT1,2019-2020,2019,AS Roma,36,26.1,23,10.91,392.73
Italy,IT1,2019-2020,2019,SS Lazio,34,26.6,24,8.94,303.88
Italy,IT1,2019-2020,2019,ACF Fiorentina,42,25.2,28,7.2,302.23
Italy,IT1,2019-2020,2019,Atalanta BC,37,25.4,26,7.88,291.43
Italy,IT1,2019-2020,2019,US Sassuolo,44,24.8,18,3.82,167.98
Italy,IT1,2019-2020,2019,Cagliari Calcio,41,26.3,16,4.09,167.83
Italy,IT1,2019-2020,2019,Torino FC,37,25.2,17,4.42,163.55
Italy,IT1,2019-2020,2019,Genoa CFC,43,26.7,25,3.31,142.38
Italy,IT1,2019-2020,2019,UC Sampdoria,38,25.7,20,3.56,135.28
Italy,IT1,2019-2020,2019,Bologna FC 1909,40,25.0,26,3.24,129.65
Italy,IT1,2019-2020,2019,Parma Calcio 1913,40,26.6,19,3.22,128.75
Italy,IT1,2019-2020,2019,Udinese Calcio,39,25.3,28,3.1,121.08
Italy,IT1,2019-2020,2019,Hellas Verona,40,25.4,19,2.81,112.53
Italy,IT1,2019-2020,2019,Brescia Calcio (- 2025),33,26.4,11,2.52,83.23
Italy,IT1,2019-2020,2019,SPAL,42,26.1,23,1.75,73.63
Italy,IT1,2019-2020,2019,US Lecce,47,25.4,17,1.11,52.33
Italy,IT1,2020-2021,2020,Inter Milan,41,25.7,22,16.19,663.9
Italy,IT1,2020-2021,2020,Juventus FC,45,25.2,26,14.07,633.3
Italy,IT1,2020-2021,2020,AC Milan,42,24.4,27,13.04,547.78
Italy,IT1,2020-2021,2020,SSC Napoli,32,26.5,21,16.57,530.2
Italy,IT1,2020-2021,2020,Atalanta BC,39,25.5,21,11.03,430.0
Italy,IT1,2020-2021,2020,AS Roma,46,25.1,28,8.6,395.65
Italy,IT1,2020-2021,2020,SS Lazio,44,26.1,32,7.42,326.33
Italy,IT1,2020-2021,2020,ACF Fiorentina,41,26.1,24,7.0,286.8
Italy,IT1,2020-2021,2020,US Sassuolo,39,25.4,19,6.2,241.74
Italy,IT1,2020-2021,2020,Cagliari Calcio,42,25.8,19,4.47,187.83
Italy,IT1,2020-2021,2020,Torino FC,40,25.8,22,4.38,175.28
Italy,IT1,2020-2021,2020,Udinese Calcio,42,26.2,30,4.12,173.0
Italy,IT1,2020-2021,2020,Hellas Verona,46,24.7,21,3.42,157.21
Italy,IT1,2020-2021,2020,Bologna FC 1909,45,24.6,27,3.41,153.6
Italy,IT1,2020-2021,2020,Parma Calcio 1913,53,25.5,30,2.43,128.7
Italy,IT1,2020-2021,2020,UC Sampdoria,34,26.9,19,3.74,127.18
Italy,IT1,2020-2021,2020,Genoa CFC,44,26.9,23,2.54,111.93
Italy,IT1,2020-2021,2020,Spezia Calcio,39,26.2,18,1.84,71.68
Italy,IT1,2020-2021,2020,FC Crotone,41,26.5,19,1.29,52.75
Italy,IT1,2020-2021,2020,Benevento Calcio,36,27.8,14,1.39,50.13
Italy,IT1,2021-2022,2021,Juventus FC,43,25.5,24,14.94,642.5
Italy,IT1,2021-2022,2021,Inter Milan,36,27.7,20,15.52,558.55
Italy,IT1,2021-2022,2021,AC Milan,37,25.8,22,14.78,546.95
Italy,IT1,2021-2022,2021,SSC Napoli,37,25.8,20,12.9,477.23
Italy,IT1,2021-2022,2021,Atalanta BC,44,24.9,24,9.06,398.75
Italy,IT1,2021-2022,2021,AS Roma,39,24.3,25,9.78,381.25
Italy,IT1,2021-2022,2021,ACF Fiorentina,38,25.9,22,8.57,325.8
Italy,IT1,2021-2022,2021,SS Lazio,35,27.5,24,7.56,264.53
Italy,IT1,2021-2022,2021,US Sassuolo,43,25.5,22,5.84,251.0
Italy,IT1,2021-2022,2021,Torino FC,41,25.3,25,5.45,223.4
Italy,IT1,2021-2022,2021,Bologna FC 1909,45,24.2,28,4.14,186.2
Italy,IT1,2021-2022,2021,Hellas Verona,43,25.2,19,3.79,162.98
Italy,IT1,2021-2022,2021,Udinese Calcio,44,25.4,26,3.23,142.3
Italy,IT1,2021-2022,2021,Cagliari Calcio,46,25.5,23,2.92,134.53
Italy,IT1,2021-2022,2021,UC Sampdoria,46,26.7,20,2.79,128.55
Italy,IT1,2021-2022,2021,FC Empoli,40,25.0,12,3.16,126.5
Italy,IT1,2021-2022,2021,Genoa CFC,47,26.5,24,2.58,121.28
Italy,IT1,2021-2022,2021,Venezia FC,51,25.2,35,1.59,80.98
Italy,IT1,2021-2022,2021,Spezia Calcio,34,24.1,23,2.31,78.5
Italy,IT1,2021-2022,2021,US Salernitana 1919,51,26.3,26,1.38,70.56
Italy,IT1,2022-2023,2022,SSC Napoli,31,26.7,20,21.1,654.08
Italy,IT1,2022-2023,2022,Inter Milan,35,26.9,22,16.22,567.55
Italy,IT1,2022-2023,2022,AC Milan,36,26.4,27,15.14,545.1
Italy,IT1,2022-2023,2022,Juventus FC,40,25.9,19,12.08,483.13
Italy,IT1,2022-2023,2022,AS Roma,47,24.2,27,7.69,361.38
Italy,IT1,2022-2023,2022,Atalanta BC,38,24.9,20,8.9,338.38
Italy,IT1,2022-2023,2022,SS Lazio,33,26.5,20,8.07,266.43
Italy,IT1,2022-2023,2022,ACF Fiorentina,38,25.6,18,6.81,258.8
Italy,IT1,2022-2023,2022,US Sassuolo,35,25.4,19,6.63,232.2
Italy,IT1,2022-2023,2022,Torino FC,38,24.3,29,5.19,197.19
Italy,IT1,2022-2023,2022,Udinese Calcio,38,25.3,28,4.97,188.86
Italy,IT1,2022-2023,2022,Bologna FC 1909,38,25.3,22,4.04,153.63
Italy,IT1,2022-2023,2022,AC Monza,41,26.6,12,3.31,135.7
Italy,IT1,2022-2023,2022,FC Empoli,44,24.8,19,2.85,125.53
Italy,IT1,2022-2023,2022,Hellas Verona,46,25.2,26,2.69,123.89
Italy,IT1,2022-2023,2022,US Salernitana 1919,45,26.9,27,2.63,118.35
Italy,IT1,2022-2023,2022,Spezia Calcio,48,24.9,34,2.41,115.81
Italy,IT1,2022-2023,2022,US Lecce,39,25.1,23,2.7,105.2
Italy,IT1,2022-2023,2022,US Cremonese,42,26.2,19,1.99,83.78
Italy,IT1,2022-2023,2022,UC Sampdoria,48,26.4,27,1.73,82.96
Italy,IT1,2023-2024,2023,Inter Milan,35,27.1,24,18.71,654.85
